indicatorId,geoUnit,year,value,qualifier,magnitude
CR.3,HRV,2016,96.16,,
CR.3,HRV,2017,96.74000000000001,,
CR.3,HRV,2018,95.95,,
CR.3,HRV,2019,96.95,,
CR.3,HRV,2020,97.33000000000001,,
CR.3,HRV,2021,97.45,,
CR.3,HTI,2000,5.33,,
CR.3,HTI,2003,8.460479736328125,,
CR.3,HTI,2005,12.3020601272583,,
CR.3,HTI,2012,11.72568988800049,,
CR.3,HTI,2017,16.4076099395752,,
CR.3,HUN,2006,83.91,,
CR.3,HUN,2007,85.50999999999999,,
CR.3,HUN,2008,85.17,,
CR.3,HUN,2009,85.9,,
CR.3,HUN,2010,85.94000000000001,,
CR.3,HUN,2011,84.75,,
CR.3,HUN,2012,84.65,,
CR.3,HUN,2013,85.85000000000001,,
CR.3,HUN,2014,86.89,,
CR.3,HUN,2015,86.21,,
CR.3,HUN,2016,84.5,,
CR.3,HUN,2017,84.53,,
CR.3,HUN,2018,85.72,,
CR.3,HUN,2019,87.12,,
CR.3,HUN,2020,86.45,,
CR.3,HUN,2021,84.25,,
CR.3,IDN,2000,39.81,,
CR.3,IDN,2003,39.05904006958008,,
CR.3,IDN,2008,44.01860046386719,,
CR.3,IDN,2012,50.64999999999999,,
CR.3,IDN,2017,63.11069869995117,,
CR.3,IDN,2022,42.99,,
CR.3,IND,2005,22.43,,
CR.3,IND,2006,24.35766983032227,,
CR.3,IND,2011,34.98,,
CR.3,IND,2016,43.03144073486328,,
CR.3,IND,2019,50.63235092163086,,
CR.3,IRQ,2000,17.7,,
CR.3,IRQ,2006,19.03,,
CR.3,IRQ,2011,18.64566993713379,,
CR.3,IRQ,2018,32.12768173217773,,
CR.3,ITA,2006,76.88000000000001,,
CR.3,ITA,2007,77.64,,
CR.3,ITA,2008,77.85,,
CR.3,ITA,2009,77.86999999999999,,
CR.3,ITA,2010,78.03,,
CR.3,ITA,2011,78.96,,
CR.3,ITA,2012,79.27,,
CR.3,ITA,2013,79.69000000000001,,
CR.3,ITA,2014,81.13,,
CR.3,ITA,2015,81.25,,
CR.3,ITA,2016,81.98,,
CR.3,ITA,2017,83.07,,
CR.3,ITA,2018,82.59,,
CR.3,ITA,2019,83.43,,
CR.3,ITA,2020,84.61,,
CR.3,ITA,2021,84.61999999999999,,
CR.3,JAM,2001,86.77848815917969,,
CR.3,JAM,2005,78.12,,
CR.3,JAM,2011,81.97865295410156,,
CR.3,JAM,2021,89.70790100097656,,
CR.3,JAM,2022,87.23322296142578,,
CR.3,JOR,2002,54.7,,
CR.3,JOR,2007,57.28543090820313,,
CR.3,JOR,2012,58.91,,
CR.3,JOR,2013,56.91,,
CR.3,JOR,2017,56.73046875,,
CR.3,JOR,2023,64.57911682128906,,
CR.3,KAZ,2006,91.61791229248047,,
CR.3,KAZ,2011,91.172607421875,,
CR.3,KAZ,2015,93.79456329345703,,
CR.3,KAZ,2019,97.60948944091797,,
CR.3,KEN,2000,24.66,,
CR.3,KEN,2003,24.70010948181152,,
CR.3,KEN,2008,31.06575012207031,,
CR.3,KEN,2009,26.53453063964844,,
CR.3,KEN,2014,42.32334136962891,,
CR.3,KEN,2019,55.60823059082031,,
CR.3,KEN,2020,50.17073822021484,,
CR.3,KEN,2022,58.86249160766602,,
CR.3,KGZ,2006,79.4233169555664,,
CR.3,KGZ,2012,85.28571319580078,,
CR.3,KGZ,2014,80.57745361328125,,
CR.3,KGZ,2018,83.3573989868164,,
CR.3,KGZ,2023,86.35987854003906,,
CR.3,KHM,2000,4.36,,
